,price,year,origin,firstCirculationDate,technicalControl,firstHand,mileage,energy,gearbox,externalColor,doors,seats,length,trunkVolumeRange,consumption,co2
598,20720,2020,France,04/02/2020,Non requis,Oui,43310,Essence,Automatique,gris clair verni,5.0,5.0,3.97,Grand coffre,4.9,114.0
599,19750,2020,Importé,24/07/2020,Non requis,Oui,64818,Essence,Manuelle,noir,3.0,,,,,117.0
600,31040,2020,France,18/06/2020,Non requis,Oui,39813,Essence,Manuelle,blanc nacre,2.0,2.0,3.92,Petit coffre,,
601,85820,2022,France,14/03/2022,Non requis,Oui,17052,Hybride essence électrique,Automatique,gris,5.0,5.0,4.69,Moyen Coffre,,
602,197080,2021,France,14/06/2021,Non requis,Oui,3016,Essence,Automatique,bleu marine metal,2.0,4.0,4.52,Petit coffre,10.5,238.0
603,17940,2021,France,02/10/2021,Non requis,Oui,46519,Essence,Manuelle,blanc,5.0,5.0,4.06,Grand coffre,5.5,123.0
604,17370,2019,France,25/03/2019,Requis,Non,88970,Essence,Manuelle,noir,5.0,5.0,4.05,Grand coffre,3.8,101.0
605,16950,2023,France,28/07/2023,Non requis,Oui,13944,Essence,Manuelle,BLANC,5.0,5.0,4.0,Grand coffre,5.4,122.0
606,54030,2023,France,30/11/2023,Non requis,Oui,24796,Diesel,Automatique,gris,5.0,5.0,4.5,Moyen Coffre,5.4,134.0
607,34160,2018,Importé,14/09/2018,Requis,Non,62244,Essence,Automatique,noir metal,5.0,5.0,4.73,Grand coffre,4.8,126.0
608,11980,2015,France,21/05/2015,Requis,Non,170500,Diesel,Manuelle,gris foncé metal,4.0,5.0,4.79,Grand coffre,3.9,129.0
609,31260,2023,France,30/09/2023,Non requis,Non,15480,Diesel,Automatique,ORANGE FUSION,5.0,5.0,4.3,Moyen Coffre,5.0,126.0
610,25280,2021,Importé,23/11/2021,Non requis,Non,60413,Essence,Manuelle,metallic cooper,5.0,5.0,4.45,Moyen Coffre,5.1,113.0
611,29270,2020,France,26/08/2020,Non requis,Oui,46365,Essence,Manuelle,blanc metal,2.0,2.0,3.92,Petit coffre,,
612,12480,2020,France,26/10/2020,Non requis,Oui,88139,Essence,Manuelle,gris foncé,5.0,5.0,3.97,Grand coffre,4.6,105.0
613,217780,2017,Importé,30/12/2017,Requis,Non,44165,Essence,Automatique,gris foncé,2.0,2.0,4.43,Petit coffre,9.3,287.0
614,36610,2019,France,09/08/2019,Requis,Oui,66960,Diesel,Automatique,Gris,5.0,5.0,4.76,Grand coffre,4.5,119.0
615,76690,2020,France,27/01/2021,Non requis,Oui,138060,Diesel,Automatique,bleu metal,4.0,5.0,5.07,Moyen Coffre,,155.0
616,163830,2017,France,07/10/2017,Requis,Non,33900,Essence,Automatique,noir metal,2.0,2.0,4.54,Petit coffre,12.4,289.0
617,42270,2023,Importé,31/01/2024,Non requis,Non,33,Diesel,Automatique,Blanc,5.0,,,,,142.0
618,16520,2018,France,14/04/2018,Requis,Oui,258630,Diesel,Automatique,noir,5.0,5.0,4.31,Grand coffre,4.1,119.0
619,25970,2019,Importé,15/06/2019,Requis,Oui,84449,Diesel,Manuelle,gris clair,5.0,,,,,
620,44380,2020,Importé,10/08/2020,Non requis,Oui,59940,Diesel,Automatique,gris,5.0,11.0,4.66,Moyen Coffre,5.5,141.0
621,111470,2019,France,06/04/2019,Requis,Non,110856,Hybride essence électrique,Automatique,gris foncé metal,5.0,5.0,5.05,Moyen Coffre,,
622,133280,2022,France,01/02/2022,Non requis,Oui,26674,Hybride essence électrique,Automatique,bleu,5.0,5.0,5.0,Moyen Coffre,,
623,24710,2023,France,12/11/2023,Non requis,Oui,17417,Essence,Manuelle,BLEU FONCE,5.0,5.0,4.16,Moyen Coffre,5.8,136.0
624,16940,2021,Importé,17/10/2021,Non requis,Oui,51664,Essence,Manuelle,noir,3.0,,,,,131.0
625,17300,2022,France,18/01/2023,Non requis,Oui,14881,Essence,Manuelle,blanc,5.0,5.0,4.06,Grand coffre,5.3,119.0
626,15000,2021,France,24/04/2021,Non requis,Oui,20383,Essence,Manuelle,gris clair,5.0,5.0,4.06,Grand coffre,5.3,118.0
627,31380,2024,Importé,15/11/2024,Non requis,Oui,1,Essence,Automatique,blanc,4.0,5.0,4.37,Grand coffre,5.7,129.0
628,17620,2023,Importé,05/07/2023,Non requis,Non,4114,Essence,Manuelle,gris,5.0,,,,,123.0
629,191880,2016,France,01/07/2016,Requis,Non,36085,Essence,Automatique,noir,2.0,7.0,4.57,Moyen Coffre,11.7,251.0
630,99130,2018,France,27/09/2018,Requis,Non,93548,Essence,Automatique,gris,2.0,4.0,5.03,Moyen Coffre,7.8,237.0
631,30810,2023,Importé,21/06/2023,Non requis,Non,24467,Essence,Automatique,blanc,5.0,,,,,151.0
632,19270,2022,France,28/01/2023,Non requis,Oui,84701,Diesel,Automatique,gris,5.0,5.0,4.36,Grand coffre,5.0,121.0
633,28580,2020,France,25/09/2020,Non requis,Non,39802,Essence,Automatique,bleu opaque (verni sans reflet),5.0,5.0,3.98,Grand coffre,5.2,119.0
634,90480,2023,France,29/03/2023,Non requis,Oui,28,Diesel,Automatique,blanc,4.0,4.0,4.9,,7.8,206.0
635,193680,2018,France,09/08/2018,Requis,Oui,24510,Essence,Automatique,blanc verni,2.0,2.0,4.54,Petit coffre,12.7,290.0
636,44440,2023,France,19/11/2023,Non requis,Non,14555,Diesel,Automatique,noir,5.0,7.0,4.64,,5.3,139.0
637,13730,2021,France,12/01/2022,Non requis,Oui,48400,Essence,Manuelle,blanc nacre,5.0,5.0,3.84,Moyen Coffre,5.0,111.0
638,14190,2019,France,10/03/2019,Requis,Non,89306,Diesel,Manuelle,gris,5.0,5.0,4.63,Grand coffre,3.4,95.0
639,106010,2020,France,19/04/2020,Non requis,Oui,47336,Hybride essence électrique,Automatique,noir,5.0,5.0,5.0,Moyen Coffre,,
640,32210,2018,France,07/02/2018,Requis,Non,129920,Diesel,Automatique,noir metal,2.0,4.0,4.67,Grand coffre,4.2,111.0
641,24930,2021,France,26/02/2021,Non requis,Oui,90419,Essence,Manuelle,blanc,5.0,5.0,4.3,Moyen Coffre,4.5,102.0
642,19600,2022,France,10/05/2022,Non requis,Non,38145,Essence,Manuelle,gris,5.0,5.0,4.15,Moyen Coffre,6.3,135.0
643,131100,2023,France,29/07/2023,Non requis,Non,10613,Hybride essence électrique,Automatique,gris clair,5.0,5.0,4.93,Moyen Coffre,,
644,43180,2024,France,09/06/2024,Non requis,Oui,12,Electrique,Automatique,noir,5.0,5.0,4.15,Petit coffre,,
645,92870,2021,France,18/12/2021,Non requis,Oui,31744,Essence,Automatique,vert verni,5.0,5.0,4.51,Moyen Coffre,11.5,202.0
646,15520,2017,France,11/07/2017,Requis,Non,73953,Essence,Manuelle,beige,3.0,4.0,3.82,Moyen Coffre,4.0,108.0
647,39880,2017,Importé,27/11/2017,Requis,Non,63840,Essence,Automatique,noir,5.0,5.0,4.36,Moyen Coffre,6.4,181.0
648,40780,2024,France,30/06/2024,Non requis,Oui,6107,Diesel,Automatique,BLEU ECLIPSE,4.0,5.0,4.5,Moyen Coffre,5.2,145.0
649,22180,2020,France,16/01/2021,Non requis,Non,83738,Essence,Manuelle,bleu,5.0,5.0,4.03,Grand coffre,5.5,101.0
650,16500,2019,France,21/06/2019,Requis,Non,79748,Essence,Manuelle,rouge,5.0,5.0,4.07,Grand coffre,4.1,102.0
651,164100,2021,France,20/11/2021,Non requis,Non,25466,Essence,Automatique,gris,5.0,5.0,5.0,Grand coffre,11.5,257.0
652,32440,2024,Importé,29/12/2024,Non requis,Non,12,Hybride essence électrique,Automatique,bleu,5.0,,,,,
653,28300,2021,France,30/08/2021,Non requis,Non,52418,Essence,Automatique,blanc,5.0,5.0,4.75,Grand coffre,,117.0
654,70830,2019,France,08/03/2019,Requis,Non,82225,Diesel,Automatique,Gris,5.0,5.0,4.99,Moyen Coffre,6.8,166.0
655,34430,2019,France,22/08/2019,Requis,Non,55150,Essence,Automatique,jaune metal,5.0,5.0,4.36,Moyen Coffre,5.6,132.0
656,42690,2020,France,11/09/2020,Non requis,Non,90352,Essence,Automatique,gris,5.0,5.0,4.48,Moyen Coffre,7.4,164.0
657,27580,2022,France,25/12/2022,Non requis,Oui,8160,Electrique,Automatique,Blanc,5.0,5.0,4.49,Grand coffre,,
658,76880,2017,France,10/12/2017,Requis,Non,33232,Essence,Automatique,noir metal,2.0,2.0,4.37,Moyen Coffre,8.4,195.0
659,39000,2024,Importé,03/06/2024,Non requis,Non,12,Hybride essence électrique,Automatique,noir,5.0,,,,,
660,35070,2015,Importé,27/07/2015,Requis,Non,137190,Diesel,Automatique,noir metal,5.0,5.0,4.63,Moyen Coffre,6.4,179.0
661,16180,2022,France,08/01/2023,Non requis,Non,32561,Essence,Manuelle,blanc,5.0,5.0,4.0,Grand coffre,5.6,120.0
662,31870,2021,France,07/12/2021,Non requis,Oui,72600,Diesel,Automatique,Gris,5.0,5.0,4.49,Moyen Coffre,5.8,153.0
663,32650,2022,France,12/08/2022,Non requis,Oui,25571,Diesel,Automatique,gris,5.0,5.0,,,4.9,128.0
664,18740,2020,France,19/11/2020,Non requis,Non,73537,Diesel,Manuelle,blanc,5.0,5.0,4.63,Moyen Coffre,3.9,102.0
665,30190,2015,France,16/06/2015,Requis,Non,92811,Diesel,Manuelle,ORANGE,4.0,5.0,5.27,,8.8,270.0
666,11970,2019,France,21/05/2019,Requis,Non,90968,Essence,Manuelle,rouge foncé,3.0,4.0,3.7,Moyen Coffre,5.6,128.0
667,199980,2019,Importé,16/12/2019,Non requis,Non,32775,Essence,Automatique,bleu clair verni,2.0,4.0,4.5,Petit coffre,9.7,220.0
668,29980,2024,Importé,21/03/2024,Non requis,Non,13,Diesel,Manuelle,gris,5.0,,,,,126.0
669,43380,2021,France,23/07/2021,Non requis,Non,74734,Diesel,Automatique,blanc,5.0,7.0,4.53,Petit coffre,5.4,142.0
670,17860,2020,France,16/10/2020,Non requis,Oui,102071,Diesel,Manuelle,blanc,5.0,5.0,4.45,Moyen Coffre,5.2,136.0
671,40120,2020,France,22/06/2020,Non requis,Non,50811,Essence,Automatique,noir metal,5.0,5.0,4.36,Moyen Coffre,6.1,132.0
672,61370,2019,France,28/02/2019,Requis,Non,121647,Diesel,Automatique,Noir,4.0,5.0,4.99,Grand coffre,5.6,149.0
673,16520,2020,France,27/03/2020,Non requis,Oui,63259,Diesel,Manuelle,noir,3.0,4.0,3.82,Moyen Coffre,3.8,99.0
674,64880,2018,France,23/03/2018,Requis,Non,93431,Electrique,Automatique,GRIS FONCE,5.0,5.0,4.98,,,
675,30410,2021,France,12/09/2021,Non requis,Non,28340,Electrique,Automatique,blanc,5.0,5.0,4.42,Moyen Coffre,,
676,30120,2021,France,13/04/2021,Non requis,Oui,178640,Diesel,Automatique,rouge metal,4.0,4.0,5.28,,8.9,235.0
677,12170,2019,France,07/01/2020,Non requis,Non,75967,Essence,Manuelle,BLANC BANQUISE,5.0,5.0,3.97,Grand coffre,3.9,104.0
678,25830,2017,France,21/09/2017,Requis,Oui,26461,Essence,Manuelle,rouge metal,2.0,2.0,3.92,Petit coffre,6.6,154.0
679,38500,2024,France,30/07/2024,Non requis,Oui,4093,Essence,Automatique,noir,4.0,5.0,4.4,Moyen Coffre,6.0,137.0
680,18460,2020,France,21/06/2020,Non requis,Non,135826,Diesel,Automatique,gris,5.0,7.0,4.6,Petit coffre,4.0,101.0
681,24280,2020,France,03/09/2020,Non requis,Oui,73313,Diesel,Manuelle,blanc,4.0,3.0,5.0,,6.5,175.0
682,41120,2022,Importé,12/08/2022,Non requis,Non,37510,Essence,Automatique,vert,3.0,4.0,3.87,Moyen Coffre,6.8,151.0
683,93130,2023,France,18/04/2023,Non requis,Oui,4839,Essence,Automatique,blanc metal,4.0,5.0,4.88,Moyen Coffre,11.4,79.0
684,24030,2018,France,21/09/2018,Requis,Non,112125,Diesel,Automatique,gris clair,5.0,5.0,4.86,Grand coffre,4.4,120.0
685,23350,2023,France,11/03/2023,Non requis,Non,11,Essence,Manuelle,jaune,5.0,5.0,4.05,Moyen Coffre,5.1,115.0
686,48270,2020,France,23/07/2020,Non requis,Non,70785,Hybride essence électrique,Automatique,Noir,4.0,5.0,4.76,Moyen Coffre,,
687,26890,2023,France,12/06/2023,Non requis,Oui,15756,Essence,Manuelle,orange,5.0,5.0,4.3,Moyen Coffre,5.4,123.0
688,21200,2019,Importé,07/09/2019,Requis,Non,103704,Essence,Automatique,gris,5.0,,,,,129.0
689,27610,2023,France,13/05/2023,Non requis,Oui,32247,Essence,Automatique,rouge metal,5.0,5.0,4.34,Moyen Coffre,6.2,142.0
690,277840,2019,France,24/08/2019,Requis,Non,15260,Essence,Automatique,jaune verni,2.0,2.0,4.56,Petit coffre,9.0,291.0
691,14860,2016,France,20/10/2016,Requis,Non,64976,Essence,Manuelle,blanc nacre,5.0,5.0,3.96,Grand coffre,3.9,104.0
692,19230,2020,Importé,29/04/2020,Non requis,Non,102850,Diesel,Manuelle,blanc verni,5.0,5.0,4.25,Grand coffre,3.5,92.0
693,70090,2023,France,19/09/2023,Non requis,Oui,11190,Electrique,Automatique,blanc,5.0,5.0,4.59,Moyen Coffre,,
694,39460,2023,France,02/08/2023,Non requis,Oui,19386,Diesel,Automatique,blanc,5.0,5.0,4.28,Grand coffre,,
695,42250,2024,France,15/09/2024,Non requis,Oui,11,Hybride essence électrique,Automatique,vert,5.0,5.0,4.51,Moyen Coffre,,
696,40680,2020,Importé,24/09/2020,Non requis,Oui,72094,Diesel,Automatique,gris,5.0,,,,,124.0
697,58280,2021,Importé,23/02/2021,Non requis,Non,27803,Hybride essence électrique,Automatique,gris,5.0,5.0,4.66,Moyen Coffre,,
698,38480,2017,Importé,06/11/2017,Requis,Non,147400,Diesel,Automatique,noir metal,5.0,5.0,4.67,Moyen Coffre,5.9,156.0
699,22580,2023,France,23/09/2023,Non requis,Non,11,Essence,Manuelle,noir,5.0,5.0,4.1,Petit coffre,6.0,136.0
700,22990,2023,France,15/02/2023,Non requis,Oui,13230,Essence,Manuelle,blanc metal,5.0,5.0,4.14,Moyen Coffre,5.3,120.0
701,24780,2024,France,15/07/2024,Non requis,Oui,12088,Essence,Manuelle,Gris,4.0,5.0,4.07,Grand coffre,5.2,118.0
702,36280,2020,France,24/09/2020,Non requis,Oui,74106,Diesel,Automatique,noir,5.0,5.0,4.48,Moyen Coffre,4.7,120.0
703,34030,2020,France,22/05/2020,Non requis,Non,132980,Diesel,Automatique,noir verni,5.0,5.0,4.4,Moyen Coffre,6.0,158.0
704,47860,2021,France,04/07/2021,Non requis,Oui,56327,Diesel,Automatique,GRIS FONCE,5.0,5.0,4.5,Moyen Coffre,7.0,188.0
705,14790,2018,France,24/01/2019,Requis,Non,145963,Diesel,Automatique,gris clair metal,5.0,5.0,4.41,Moyen Coffre,3.9,104.0
706,194290,2020,France,28/12/2020,Non requis,Oui,36612,Essence,Automatique,blanc verni,2.0,4.0,4.52,Petit coffre,10.6,207.0
707,38970,2023,France,23/04/2023,Non requis,Non,27484,Diesel,Automatique,argent,5.0,5.0,4.51,Moyen Coffre,5.5,144.0
708,17730,2020,France,23/05/2020,Non requis,Oui,83815,Essence,Automatique,gris,5.0,5.0,4.43,Moyen Coffre,5.1,115.0
709,18380,2018,France,06/10/2018,Requis,Non,120686,Diesel,Manuelle,gris,5.0,5.0,4.52,Moyen Coffre,4.3,122.0
710,29130,2020,France,20/12/2020,Non requis,Oui,61111,Essence,Automatique,BLANC GLACIER,5.0,5.0,4.19,Moyen Coffre,5.3,121.0
711,26430,2019,Importé,17/10/2019,Requis,Non,57477,Essence,Manuelle,bleu,5.0,,,,,
712,30720,2019,France,18/01/2020,Non requis,Oui,77689,Diesel,Automatique,gris,5.0,5.0,4.36,Moyen Coffre,4.7,124.0
713,28330,2022,France,13/07/2022,Non requis,Non,13579,Electrique,Automatique,Mineral Grey,3.0,4.0,3.63,Moyen Coffre,,
714,62430,2020,Importé,27/12/2020,Non requis,Non,39004,Essence,Automatique,blanc nacre,5.0,5.0,4.34,,6.3,189.0
715,127420,2018,Importé,01/12/2018,Requis,Non,45900,Essence,Automatique,noir,2.0,,4.43,,8.4,272.0
716,81780,2017,France,16/03/2017,Requis,Non,104427,Essence,Automatique,rouge foncé metal,5.0,5.0,4.85,Moyen Coffre,9.8,298.0
717,35580,2022,France,30/09/2022,Non requis,Oui,28842,Essence,Manuelle,gris metal,2.0,2.0,3.92,Petit coffre,6.9,155.0
718,53660,2024,France,24/08/2024,Non requis,Oui,5490,Hybride essence électrique,Automatique,Teinte M. Vert Olivine,4.0,5.0,4.37,Moyen Coffre,,
719,21140,2022,France,24/08/2022,Non requis,Oui,12345,Diesel,Manuelle,VOLTAIC BLUE,5.0,5.0,4.16,Moyen Coffre,4.6,122.0
720,75510,2020,France,07/05/2020,Non requis,Non,73101,Hybride essence électrique,Automatique,FR,5.0,7.0,4.95,Petit coffre,,
721,17380,2020,France,17/10/2020,Non requis,Oui,72790,Essence,Manuelle,gris foncé,5.0,5.0,4.36,Grand coffre,5.4,124.0
722,25500,2015,Importé,09/07/2015,Requis,Non,208655,Diesel,Automatique,noir,5.0,,,,,
723,21640,2020,France,15/08/2020,Non requis,Oui,73946,Diesel,Manuelle,noir,5.0,5.0,4.67,Grand coffre,3.7,90.0
724,36160,2020,Importé,01/03/2020,Non requis,Oui,96654,Diesel,Automatique,bleu foncé,5.0,,,,,
725,14350,2020,France,20/04/2020,Non requis,Oui,67830,Essence,Manuelle,noir,5.0,5.0,3.97,Grand coffre,4.7,108.0
726,63490,1966,Importé,05/05/1966,Requis,Non,84800,Essence,Manuelle,gris foncé,2.0,,,,,
727,103950,2020,Importé,28/06/2020,Non requis,Non,49450,Essence,Automatique,gris mat,2.0,4.0,4.69,Moyen Coffre,,228.0
728,181320,2020,Importé,29/09/2020,Non requis,Oui,30128,Essence,Automatique,gris quartz metal,2.0,4.0,4.52,Petit coffre,9.0,206.0
729,26020,2022,France,27/12/2022,Non requis,Non,48886,Essence,Automatique,NOIR,5.0,5.0,4.05,Grand coffre,5.4,123.0
730,60360,2022,France,29/01/2023,Non requis,Oui,29149,Diesel,Automatique,noir,5.0,8.0,4.89,,7.2,189.0
731,77990,2019,France,18/06/2019,Requis,Oui,62000,Essence,Automatique,gris,5.0,5.0,4.68,Moyen Coffre,8.9,199.0
732,23080,2019,Importé,26/11/2019,Non requis,Non,76104,Diesel,Manuelle,gris,5.0,,,,,119.0
733,33880,2020,France,05/03/2020,Non requis,Non,63827,Diesel,Automatique,noir,5.0,5.0,4.49,Moyen Coffre,5.8,129.0
734,15860,2023,France,16/05/2023,Non requis,Oui,16132,Essence,Manuelle,BLANC,5.0,5.0,4.0,Grand coffre,5.3,122.0
735,52410,2019,France,10/08/2019,Requis,Non,63879,Diesel,Automatique,noir,5.0,5.0,4.88,Grand coffre,6.6,167.0
736,34390,2023,France,19/09/2023,Non requis,Non,11,Diesel,Automatique,rouge,5.0,5.0,4.12,Petit coffre,4.8,125.0
737,20890,2011,France,06/09/2011,Requis,Non,167240,Essence,Automatique,gris metal,2.0,4.0,4.7,Grand coffre,8.7,203.0
738,17670,2023,France,21/03/2023,Non requis,Oui,10767,Essence,Manuelle,BLANC BANQUISE,5.0,5.0,4.0,Grand coffre,5.3,122.0
739,35950,2024,France,09/08/2024,Non requis,Oui,15967,Essence,Automatique,GRIS ARTENSE,4.0,5.0,4.45,Moyen Coffre,6.4,145.0
740,21070,2020,France,13/08/2020,Non requis,Oui,61774,Essence,Manuelle,gris metal,5.0,5.0,4.52,Grand coffre,,110.0
741,19020,2022,France,19/05/2022,Non requis,Non,36969,Diesel,Manuelle,noir,5.0,5.0,4.22,Moyen Coffre,4.6,120.0
742,39180,2020,France,17/10/2020,Non requis,Oui,48160,Diesel,Automatique,gris metal,5.0,5.0,4.49,Moyen Coffre,5.8,132.0
743,37250,2023,Importé,20/02/2023,Non requis,Non,11764,Essence,Automatique,gris,5.0,,,,,147.0
744,16510,2015,France,15/07/2015,Requis,Non,121949,Diesel,Manuelle,blanc,4.0,3.0,5.14,,6.1,179.0
745,22910,2018,France,12/02/2018,Requis,Non,82042,Diesel,Manuelle,blanc,4.0,3.0,5.15,,,
746,22480,2018,France,24/02/2018,Requis,Non,126104,Diesel,Manuelle,INCONNU,5.0,5.0,4.48,Moyen Coffre,4.2,119.0
747,43490,2020,France,26/05/2020,Non requis,Non,63765,Diesel,Automatique,or verni,5.0,5.0,4.75,Moyen Coffre,5.5,145.0
748,25350,2021,France,02/11/2021,Non requis,Oui,96871,Diesel,Automatique,gris foncé,5.0,5.0,4.39,Moyen Coffre,,142.0
749,10490,2010,France,14/08/2010,Requis,Non,92400,Essence,Automatique,gris metal,5.0,5.0,3.84,Moyen Coffre,7.0,166.0
750,16930,2019,Importé,16/08/2019,Requis,Non,88011,Essence,Manuelle,blanc verni,5.0,5.0,4.33,Moyen Coffre,4.2,116.0
751,46920,2023,France,04/11/2023,Non requis,Non,22308,Electrique,Automatique,SNOW WHITE PEARL P,5.0,5.0,4.68,Moyen Coffre,,
752,15660,2021,France,26/06/2021,Non requis,Oui,49278,Essence,Manuelle,blanc,5.0,2.0,4.0,Grand coffre,5.3,123.0
753,13680,2020,France,25/09/2020,Non requis,Oui,82246,Diesel,Manuelle,platine,5.0,5.0,4.63,Moyen Coffre,3.9,102.0
754,27540,2020,France,11/04/2020,Non requis,Oui,53392,Essence,Automatique,gris,5.0,5.0,4.42,Moyen Coffre,10.1,138.0
755,13770,2019,Importé,09/02/2019,Requis,Non,90629,Diesel,Manuelle,gris foncé metal,5.0,5.0,3.97,Grand coffre,3.0,90.0
756,17500,2022,France,29/01/2023,Non requis,Oui,34804,Essence,Manuelle,blanc,5.0,5.0,4.0,Grand coffre,5.8,123.0
757,30640,2020,France,27/04/2020,Non requis,Non,33344,Essence,Automatique,ROUGE ELIXIR,5.0,5.0,4.16,Moyen Coffre,5.0,114.0
758,39310,2023,France,18/11/2023,Non requis,Non,28628,Diesel,Automatique,gris,5.0,5.0,4.51,Moyen Coffre,5.5,144.0
759,43650,2022,France,14/12/2022,Non requis,Oui,22712,Hybride essence électrique,Automatique,BLEU METALLISEE,5.0,5.0,4.5,Moyen Coffre,,
760,20910,2020,France,27/05/2020,Non requis,Oui,105577,Hybride essence électrique,Automatique,gris,5.0,5.0,4.36,Petit coffre,,
761,36150,2023,France,15/01/2024,Non requis,Non,11,Essence,Automatique,gris,5.0,5.0,4.45,Moyen Coffre,6.4,145.0
762,311980,2020,France,27/08/2020,Non requis,Non,17880,Essence,Automatique,blanc,2.0,2.0,4.56,Petit coffre,13.2,303.0
763,46760,2021,France,10/02/2021,Non requis,Non,28688,Hybride essence électrique,Automatique,blanc,4.0,5.0,4.71,Grand coffre,,
764,35360,2024,Importé,18/01/2025,Non requis,Non,12,Hybride essence électrique,Automatique,gris,5.0,,,,,
765,85270,2020,Importé,11/05/2020,Non requis,Non,62708,Bicarburation essence bioéthanol,Automatique,noir metal,4.0,4.0,,,,
766,24580,2022,France,06/12/2022,Non requis,Non,16877,Essence,Manuelle,blanc,5.0,5.0,4.05,Grand coffre,5.3,118.0
767,36860,2019,France,31/05/2019,Requis,Non,89544,Essence,Automatique,gris foncé metal,5.0,5.0,4.42,Grand coffre,5.2,119.0
768,43990,2020,France,24/04/2020,Non requis,Oui,108045,Diesel,Automatique,Gris,5.0,5.0,4.66,Moyen Coffre,6.0,139.0
769,36580,2017,France,05/01/2018,Requis,Non,146278,Diesel,Automatique,blanc,4.0,5.0,5.3,,6.1,177.0
770,42680,2020,France,27/03/2020,Non requis,Non,27296,Essence,Automatique,NOIR,5.0,5.0,4.6,Moyen Coffre,5.9,132.0
771,68320,2022,France,21/07/2022,Non requis,Oui,28807,Electrique,Automatique,argent,5.0,5.0,4.9,Moyen Coffre,,
772,12720,2019,Importé,09/10/2019,Requis,Non,48558,Essence,Manuelle,gris,5.0,,,,,
773,30120,2021,France,16/04/2021,Non requis,Non,35171,Essence,Automatique,noir,5.0,5.0,4.16,Moyen Coffre,6.2,140.0
774,37990,2020,France,29/05/2020,Non requis,Non,114252,Diesel,Automatique,gris,5.0,5.0,4.94,Grand coffre,4.7,126.0
775,9580,2019,France,17/08/2019,Requis,Oui,124624,Diesel,Manuelle,blanc,5.0,2.0,4.06,,,104.0
776,32460,2020,France,06/10/2020,Non requis,Non,46400,Diesel,Automatique,noir,4.0,5.0,4.46,Grand coffre,4.5,112.0
777,31620,2017,France,10/08/2017,Requis,Oui,145205,Diesel,Automatique,vert,5.0,5.0,4.73,Moyen Coffre,5.6,159.0
778,78730,2012,Importé,03/12/2012,Requis,Non,127960,Essence,Automatique,noir metal,2.0,4.0,4.44,,7.0,230.0
779,44920,2023,France,27/09/2023,Non requis,Non,23540,Hybride essence électrique,Automatique,bleu marine metal,5.0,5.0,4.45,Petit coffre,,
780,18840,2022,France,12/03/2022,Non requis,Oui,23353,Bicarburation essence GPL,Manuelle,gris clair,5.0,5.0,4.05,Grand coffre,6.9,109.0
781,13670,2020,France,27/05/2020,Non requis,Oui,54023,Electrique,Automatique,blanc,4.0,2.0,4.28,,,
782,36360,2024,France,09/06/2024,Non requis,Oui,5269,Essence,Automatique,GRIS CLAIR,4.0,5.0,4.45,Moyen Coffre,6.4,145.0
783,28730,2019,France,03/06/2019,Requis,Non,117500,Diesel,Automatique,noir,5.0,5.0,4.36,Moyen Coffre,4.5,118.0
784,30500,2024,Importé,02/01/2025,Non requis,Non,59,Essence,Automatique,bleu,5.0,,,,,123.0
785,40550,2024,France,28/01/2025,Non requis,Oui,10700,Diesel,Automatique,bleu,4.0,5.0,4.22,Moyen Coffre,5.0,132.0
786,24520,2018,Importé,14/06/2018,Requis,Non,124320,Essence,Automatique,noir verni,5.0,5.0,4.39,Moyen Coffre,5.2,136.0
787,13540,2016,France,14/03/2016,Requis,Non,141250,Diesel,Manuelle,noir metal,5.0,5.0,4.26,Grand coffre,3.3,99.0
788,68380,2017,Importé,04/09/2017,Requis,Non,74100,Essence,Automatique,bleu metal,4.0,5.0,4.69,Moyen Coffre,8.2,192.0
789,36560,2020,France,27/09/2020,Non requis,Oui,115072,Diesel,Automatique,blanc,5.0,5.0,4.43,Moyen Coffre,5.0,131.0
790,59890,2022,France,15/03/2022,Non requis,Non,31576,Diesel,Automatique,bleu clair,4.0,3.0,4.9,,8.3,216.0
791,31060,2019,France,15/09/2019,Requis,Non,99763,Diesel,Automatique,MARRON FONCE,4.0,5.0,4.73,Grand coffre,4.4,119.0
